FLIGHT_DATE,FLIGHT_MONTH,FLIGHT_TIME,TIME_OF_DAY,AIRLINE_CD,FLIGHT_NO,DEPARTURE_STATION_NAME,DEPARTURE_STATION_CD,DEPARTURE_STATION_GEO_LOCATION,ARRIVAL_STATION_NAME,ARRIVAL_STATION_CD,ARRIVAL_STATION_GEO_LOCATION,ARRIVAL_COUNTRY,ARRIVAL_REGION,HAUL,AIRCRAFT_TYPE,AIRCRAFT_NAME,FIRST_CLASS_SEATS,BUSINESS_CLASS_SEATS,ECONOMY_SEATS,TIER1_ELIGIBLE_PAX,TIER2_ELIGIBLE_PAX,TIER3_ELIGIBLE_PAX
07-04-2025,April,18:52,Evening,BA,BA6967,London Heathrow Airport,LHR,London,O'Hare International Airport,ORD,Chicago,USA,North America,LONG,B777,Boeing 777,0,32,304,0,2,13
07-04-2025,April,19:38,Evening,BA,BA6745,London Heathrow Airport,LHR,London,Los Angeles International Airport,LAX,Los Angeles,USA,North America,LONG,A350,Airbus 350,0,56,275,0,8,30
07-04-2025,April,19:50,Evening,BA,BA4087,London Heathrow Airport,LHR,London,O'Hare International Airport,ORD,Chicago,USA,North America,LONG,B787,Boeing 787,8,42,166,0,1,11
07-04-2025,April,20:10,Evening,BA,BA8717,London Heathrow Airport,LHR,London,John F. Kennedy International Airport,JFK,New York City,USA,North America,LONG,B777,Boeing 777,0,48,224,0,9,34
07-04-2025,April,21:28,Evening,BA,BA7706,London Heathrow Airport,LHR,London,Haneda Airport (Tokyo International Airport),HND,Tokyo,Japan,Asia,LONG,A380,Airbus 380,14,97,358,0,5,23
07-04-2025,April,21:39,Evening,BA,BA8049,London Heathrow Airport,LHR,London,Amsterdam Airport Schiphol,AMS,Amsterdam,Netherlands,Europe,SHORT,A320,Airbus 320,0,19,161,0,5,23
07-04-2025,April,21:44,Evening,BA,BA2884,London Heathrow Airport,LHR,London,Munich Airport,MUC,Munich,Germany,Europe,SHORT,A320,Airbus 320,0,11,169,0,9,33
07-04-2025,April,21:48,Evening,BA,BA9549,London Heathrow Airport,LHR,London,Frankfurt Airport,FRA,Frankfurt,Germany,Europe,SHORT,A320,Airbus 320,0,1,179,0,2,15
07-04-2025,April,22:17,Evening,BA,BA7626,London Heathrow Airport,LHR,London,Charles de Gaulle Airport,CDG,Paris,France,Europe,SHORT,A320,Airbus 320,0,9,171,0,12,43
07-04-2025,April,22:34,Evening,BA,BA7495,London Heathrow Airport,LHR,London,Adolfo Suárez Madrid–Barajas Airport,MAD,Madrid,Spain,Europe,SHORT,A320,Airbus 320,0,5,175,0,13,45
07-04-2025,April,22:48,Evening,BA,BA5411,London Heathrow Airport,LHR,London,O'Hare International Airport,ORD,Chicago,USA,North America,LONG,A380,Airbus 380,14,97,358,0,2,14
07-04-2025,April,22:53,Evening,BA,BA5888,London Heathrow Airport,LHR,London,Istanbul Airport,IST,Istanbul,Turkey,Europe,SHORT,A320,Airbus 320,0,16,164,0,8,30
08-04-2025,April,14:26,Afternoon,BA,BA4059,London Heathrow Airport,LHR,London,Josep Tarradellas Barcelona-El Part Airport,BCN,Barcelona,Spain,Europe,SHORT,A320,Airbus 320,0,19,161,0,19,63
08-04-2025,April,14:59,Afternoon,BA,BA7352,London Heathrow Airport,LHR,London,Frankfurt Airport,FRA,Frankfurt,Germany,Europe,SHORT,A320,Airbus 320,0,9,171,0,17,57
08-04-2025,April,15:47,Afternoon,BA,BA7981,London Heathrow Airport,LHR,London,O'Hare International Airport,ORD,Chicago,USA,North America,LONG,B787,Boeing 787,0,31,173,1,12,42
08-04-2025,April,16:08,Afternoon,BA,BA3593,London Heathrow Airport,LHR,London,Charles de Gaulle Airport,CDG,Paris,France,Europe,SHORT,A320,Airbus 320,0,15,165,1,12,44
08-04-2025,April,16:11,Afternoon,BA,BA4460,London Heathrow Airport,LHR,London,John F. Kennedy International Airport,JFK,New York City,USA,North America,LONG,B777,Boeing 777,8,49,178,0,0,9
08-04-2025,April,16:31,Afternoon,BA,BA6444,London Heathrow Airport,LHR,London,Istanbul Airport,IST,Istanbul,Turkey,Europe,SHORT,A320,Airbus 320,0,13,167,1,6,24
08-04-2025,April,16:36,Afternoon,BA,BA6321,London Heathrow Airport,LHR,London,Munich Airport,MUC,Munich,Germany,Europe,SHORT,A320,Airbus 320,0,6,174,2,18,59
08-04-2025,April,16:41,Afternoon,BA,BA5728,London Heathrow Airport,LHR,London,Munich Airport,MUC,Munich,Germany,Europe,SHORT,A320,Airbus 320,0,20,160,0,7,27
08-04-2025,April,16:49,Afternoon,BA,BA9575,London Heathrow Airport,LHR,London,Charles de Gaulle Airport,CDG,Paris,France,Europe,SHORT,A320,Airbus 320,0,19,161,0,13,47
08-04-2025,April,16:51,Afternoon,BA,BA6128,London Heathrow Airport,LHR,London,Los Angeles International Airport,LAX,Los Angeles,USA,North America,LONG,B777,Boeing 777,0,32,300,1,5,22
08-04-2025,April,16:52,Afternoon,BA,BA1179,London Heathrow Airport,LHR,London,O'Hare International Airport,ORD,Chicago,USA,North America,LONG,B777,Boeing 777,0,32,304,2,7,28
08-04-2025,April,17:26,Afternoon,BA,BA7025,London Heathrow Airport,LHR,London,Istanbul Airport,IST,Istanbul,Turkey,Europe,SHORT,A320,Airbus 320,0,8,172,1,6,25
08-04-2025,April,17:43,Afternoon,BA,BA5837,London Heathrow Airport,LHR,London,Charles de Gaulle Airport,CDG,Paris,France,Europe,SHORT,A320,Airbus 320,0,3,177,0,4,20
08-04-2025,April,18:07,Evening,BA,BA3046,London Heathrow Airport,LHR,London,O'Hare International Airport,ORD,Chicago,USA,North America,LONG,A350,Airbus 350,0,56,275,0,4,19
08-04-2025,April,18:55,Evening,BA,BA3770,London Heathrow Airport,LHR,London,Josep Tarradellas Barcelona-El Part Airport,BCN,Barcelona,Spain,Europe,SHORT,A320,Airbus 320,0,14,166,0,8,31
08-04-2025,April,19:09,Evening,BA,BA8882,London Heathrow Airport,LHR,London,Istanbul Airport,IST,Istanbul,Turkey,Europe,SHORT,A320,Airbus 320,0,1,179,0,2,13
08-04-2025,April,19:18,Evening,BA,BA7812,London Heathrow Airport,LHR,London,Josep Tarradellas Barcelona-El Part Airport,BCN,Barcelona,Spain,Europe,SHORT,A320,Airbus 320,0,9,171,5,7,27
08-04-2025,April,20:00,Evening,BA,BA9383,London Heathrow Airport,LHR,London,Zurich Airport,ZRH,Zurich,Switzerland,Europe,SHORT,A320,Airbus 320,0,17,163,1,0,7
08-04-2025,April,20:08,Evening,BA,BA6819,London Heathrow Airport,LHR,London,Munich Airport,MUC,Munich,Germany,Europe,SHORT,A320,Airbus 320,0,6,174,0,6,26
08-04-2025,April,20:23,Evening,BA,BA4500,London Heathrow Airport,LHR,London,Amsterdam Airport Schiphol,AMS,Amsterdam,Netherlands,Europe,SHORT,A320,Airbus 320,0,6,174,0,10,37
08-04-2025,April,21:00,Evening,BA,BA1396,London Heathrow Airport,LHR,London,Amsterdam Airport Schiphol,AMS,Amsterdam,Netherlands,Europe,SHORT,A320,Airbus 320,0,4,176,0,8,30
08-04-2025,April,21:34,Evening,BA,BA5711,London Heathrow Airport,LHR,London,Zurich Airport,ZRH,Zurich,Switzerland,Europe,SHORT,A320,Airbus 320,0,10,170,0,1,10
08-04-2025,April,21:56,Evening,BA,BA1327,London Heathrow Airport,LHR,London,Amsterdam Airport Schiphol,AMS,Amsterdam,Netherlands,Europe,SHORT,A320,Airbus 320,0,12,168,1,7,28
08-04-2025,April,22:04,Evening,BA,BA9019,London Heathrow Airport,LHR,London,Dallas/Fort Worth International Airport,DFW,Dallas,USA,North America,LONG,B777,Boeing 777,8,49,178,2,4,19
09-04-2025,April,14:25,Afternoon,BA,BA7789,London Heathrow Airport,LHR,London,Dallas/Fort Worth International Airport,DFW,Dallas,USA,North America,LONG,B777,Boeing 777,0,32,304,1,15,52
09-04-2025,April,14:44,Afternoon,BA,BA8239,London Heathrow Airport,LHR,London,Vienna International Airport,VIE,Vienna,Austria,Europe,SHORT,A320,Airbus 320,0,19,161,0,10,37
09-04-2025,April,14:58,Afternoon,BA,BA9368,London Heathrow Airport,LHR,London,Los Angeles International Airport,LAX,Los Angeles,USA,North America,LONG,B787,Boeing 787,8,42,166,1,8,30
09-04-2025,April,15:00,Afternoon,BA,BA5014,London Heathrow Airport,LHR,London,Adolfo Suárez Madrid–Barajas Airport,MAD,Madrid,Spain,Europe,SHORT,A320,Airbus 320,0,10,170,0,8,30
09-04-2025,April,15:01,Afternoon,BA,BA8182,London Heathrow Airport,LHR,London,Istanbul Airport,IST,Istanbul,Turkey,Europe,SHORT,A320,Airbus 320,0,18,162,0,9,34
09-04-2025,April,15:01,Afternoon,BA,BA8687,London Heathrow Airport,LHR,London,Haneda Airport (Tokyo International Airport),HND,Tokyo,Japan,Asia,LONG,A350,Airbus 350,0,56,275,0,11,39
09-04-2025,April,15:13,Afternoon,BA,BA6305,London Heathrow Airport,LHR,London,Los Angeles International Airport,LAX,Los Angeles,USA,North America,LONG,A380,Airbus 380,14,97,358,0,0,9
09-04-2025,April,15:13,Afternoon,BA,BA1148,London Heathrow Airport,LHR,London,Frankfurt Airport,FRA,Frankfurt,Germany,Europe,SHORT,A320,Airbus 320,0,10,170,0,10,36
09-04-2025,April,15:30,Afternoon,BA,BA5220,London Heathrow Airport,LHR,London,Dallas/Fort Worth International Airport,DFW,Dallas,USA,North America,LONG,B777,Boeing 777,0,48,224,0,5,21
09-04-2025,April,15:36,Afternoon,BA,BA6704,London Heathrow Airport,LHR,London,Charles de Gaulle Airport,CDG,Paris,France,Europe,SHORT,A320,Airbus 320,0,19,161,0,3,18
09-04-2025,April,16:27,Afternoon,BA,BA8150,London Heathrow Airport,LHR,London,Munich Airport,MUC,Munich,Germany,Europe,SHORT,A320,Airbus 320,0,18,162,2,12,41
09-04-2025,April,16:31,Afternoon,BA,BA3558,London Heathrow Airport,LHR,London,Zurich Airport,ZRH,Zurich,Switzerland,Europe,SHORT,A320,Airbus 320,0,13,167,1,14,48
09-04-2025,April,17:53,Afternoon,BA,BA6290,London Heathrow Airport,LHR,London,Los Angeles International Airport,LAX,Los Angeles,USA,North America,LONG,B777,Boeing 777,0,48,224,0,6,27
09-04-2025,April,18:49,Evening,BA,BA1926,London Heathrow Airport,LHR,London,Istanbul Airport,IST,Istanbul,Turkey,Europe,SHORT,A320,Airbus 320,0,11,169,0,10,37
09-04-2025,April,19:12,Evening,BA,BA9432,London Heathrow Airport,LHR,London,Istanbul Airport,IST,Istanbul,Turkey,Europe,SHORT,A320,Airbus 320,0,7,173,0,14,49
09-04-2025,April,19:15,Evening,BA,BA7991,London Heathrow Airport,LHR,London,Charles de Gaulle Airport,CDG,Paris,France,Europe,SHORT,A320,Airbus 320,0,16,164,1,6,26
09-04-2025,April,19:43,Evening,BA,BA8937,London Heathrow Airport,LHR,London,Josep Tarradellas Barcelona-El Part Airport,BCN,Barcelona,Spain,Europe,SHORT,A320,Airbus 320,0,13,167,1,16,55
09-04-2025,April,20:03,Evening,BA,BA4123,London Heathrow Airport,LHR,London,Frankfurt Airport,FRA,Frankfurt,Germany,Europe,SHORT,A320,Airbus 320,0,11,169,2,8,30
09-04-2025,April,20:05,Evening,BA,BA8616,London Heathrow Airport,LHR,London,Dallas/Fort Worth International Airport,DFW,Dallas,USA,North America,LONG,B787,Boeing 787,8,48,200,1,8,31
09-04-2025,April,20:36,Evening,BA,BA5639,London Heathrow Airport,LHR,London,John F. Kennedy International Airport,JFK,New York City,USA,North America,LONG,A350,Airbus 350,0,56,275,0,3,17
09-04-2025,April,20:48,Evening,BA,BA5715,London Heathrow Airport,LHR,London,Dubai International Airport,DXB,Dubai,UAE,Middle East,LONG,A350,Airbus 350,0,56,275,1,4,18
09-04-2025,April,21:03,Evening,BA,BA1616,London Heathrow Airport,LHR,London,Adolfo Suárez Madrid–Barajas Airport,MAD,Madrid,Spain,Europe,SHORT,A320,Airbus 320,0,10,170,2,2,13
09-04-2025,April,21:15,Evening,BA,BA7370,London Heathrow Airport,LHR,London,Zurich Airport,ZRH,Zurich,Switzerland,Europe,SHORT,A320,Airbus 320,0,0,180,0,0,7
09-04-2025,April,21:29,Evening,BA,BA8588,London Heathrow Airport,LHR,London,Vienna International Airport,VIE,Vienna,Austria,Europe,SHORT,A320,Airbus 320,0,17,163,0,13,46
09-04-2025,April,21:31,Evening,BA,BA8735,London Heathrow Airport,LHR,London,Josep Tarradellas Barcelona-El Part Airport,BCN,Barcelona,Spain,Europe,SHORT,A320,Airbus 320,0,12,168,0,0,5
09-04-2025,April,21:55,Evening,BA,BA3715,London Heathrow Airport,LHR,London,Vienna International Airport,VIE,Vienna,Austria,Europe,SHORT,A320,Airbus 320,0,10,170,0,11,41
09-04-2025,April,22:05,Evening,BA,BA3851,London Heathrow Airport,LHR,London,Munich Airport,MUC,Munich,Germany,Europe,SHORT,A320,Airbus 320,0,6,174,0,11,40
10-04-2025,April,14:10,Afternoon,BA,BA9793,London Heathrow Airport,LHR,London,Zurich Airport,ZRH,Zurich,Switzerland,Europe,SHORT,A320,Airbus 320,0,12,168,0,8,32
10-04-2025,April,14:19,Afternoon,BA,BA3812,London Heathrow Airport,LHR,London,Vienna International Airport,VIE,Vienna,Austria,Europe,SHORT,A320,Airbus 320,0,0,180,0,0,0
10-04-2025,April,14:39,Afternoon,BA,BA4069,London Heathrow Airport,LHR,London,Haneda Airport (Tokyo International Airport),HND,Tokyo,Japan,Asia,LONG,B787,Boeing 787,8,48,200,3,12,41
10-04-2025,April,15:26,Afternoon,BA,BA2962,London Heathrow Airport,LHR,London,Dallas/Fort Worth International Airport,DFW,Dallas,USA,North America,LONG,B777,Boeing 777,0,48,224,0,14,49
10-04-2025,April,15:45,Afternoon,BA,BA9679,London Heathrow Airport,LHR,London,Munich Airport,MUC,Munich,Germany,Europe,SHORT,A320,Airbus 320,0,9,171,0,14,48
10-04-2025,April,16:04,Afternoon,BA,BA1609,London Heathrow Airport,LHR,London,Dubai International Airport,DXB,Dubai,UAE,Middle East,LONG,B787,Boeing 787,8,48,200,0,8,31
10-04-2025,April,16:12,Afternoon,BA,BA7727,London Heathrow Airport,LHR,London,Haneda Airport (Tokyo International Airport),HND,Tokyo,Japan,Asia,LONG,B787,Boeing 787,0,35,179,0,11,40
10-04-2025,April,16:15,Afternoon,BA,BA8157,London Heathrow Airport,LHR,London,Vienna International Airport,VIE,Vienna,Austria,Europe,SHORT,A320,Airbus 320,0,15,165,0,10,38
10-04-2025,April,16:16,Afternoon,BA,BA8203,London Heathrow Airport,LHR,London,Istanbul Airport,IST,Istanbul,Turkey,Europe,SHORT,A320,Airbus 320,0,12,168,0,5,23
10-04-2025,April,16:18,Afternoon,BA,BA4887,London Heathrow Airport,LHR,London,Charles de Gaulle Airport,CDG,Paris,France,Europe,SHORT,A320,Airbus 320,0,7,173,0,12,42
10-04-2025,April,16:20,Afternoon,BA,BA1198,London Heathrow Airport,LHR,London,Istanbul Airport,IST,Istanbul,Turkey,Europe,SHORT,A320,Airbus 320,0,18,162,1,19,61
10-04-2025,April,16:25,Afternoon,BA,BA4407,London Heathrow Airport,LHR,London,Zurich Airport,ZRH,Zurich,Switzerland,Europe,SHORT,A320,Airbus 320,0,19,161,0,14,48
10-04-2025,April,16:37,Afternoon,BA,BA7257,London Heathrow Airport,LHR,London,John F. Kennedy International Airport,JFK,New York City,USA,North America,LONG,A350,Airbus 350,0,56,275,3,9,34
10-04-2025,April,16:51,Afternoon,BA,BA3144,London Heathrow Airport,LHR,London,Munich Airport,MUC,Munich,Germany,Europe,SHORT,A320,Airbus 320,0,11,169,2,0,0
10-04-2025,April,17:02,Afternoon,BA,BA9919,London Heathrow Airport,LHR,London,Istanbul Airport,IST,Istanbul,Turkey,Europe,SHORT,A320,Airbus 320,0,19,161,0,17,55
10-04-2025,April,18:50,Evening,BA,BA7718,London Heathrow Airport,LHR,London,Frankfurt Airport,FRA,Frankfurt,Germany,Europe,SHORT,A320,Airbus 320,0,5,175,0,2,14
10-04-2025,April,19:29,Evening,BA,BA1349,London Heathrow Airport,LHR,London,Adolfo Suárez Madrid–Barajas Airport,MAD,Madrid,Spain,Europe,SHORT,A320,Airbus 320,0,10,170,0,9,33
10-04-2025,April,19:40,Evening,BA,BA1837,London Heathrow Airport,LHR,London,Istanbul Airport,IST,Istanbul,Turkey,Europe,SHORT,A320,Airbus 320,0,5,175,0,12,43
10-04-2025,April,20:07,Evening,BA,BA4775,London Heathrow Airport,LHR,London,O'Hare International Airport,ORD,Chicago,USA,North America,LONG,B787,Boeing 787,8,48,200,0,9,34
10-04-2025,April,20:16,Evening,BA,BA5099,London Heathrow Airport,LHR,London,Los Angeles International Airport,LAX,Los Angeles,USA,North America,LONG,B787,Boeing 787,8,48,200,1,0,0
10-04-2025,April,20:17,Evening,BA,BA5839,London Heathrow Airport,LHR,London,Vienna International Airport,VIE,Vienna,Austria,Europe,SHORT,A320,Airbus 320,0,1,179,3,8,31
10-04-2025,April,20:23,Evening,BA,BA3626,London Heathrow Airport,LHR,London,Josep Tarradellas Barcelona-El Part Airport,BCN,Barcelona,Spain,Europe,SHORT,A320,Airbus 320,0,12,168,1,12,42
10-04-2025,April,21:23,Evening,BA,BA5694,London Heathrow Airport,LHR,London,Munich Airport,MUC,Munich,Germany,Europe,SHORT,A320,Airbus 320,0,3,177,3,15,52
10-04-2025,April,22:04,Evening,BA,BA7698,London Heathrow Airport,LHR,London,Josep Tarradellas Barcelona-El Part Airport,BCN,Barcelona,Spain,Europe,SHORT,A320,Airbus 320,0,15,165,1,5,22
10-04-2025,April,22:07,Evening,BA,BA9954,London Heathrow Airport,LHR,London,O'Hare International Airport,ORD,Chicago,USA,North America,LONG,B777,Boeing 777,0,32,300,0,16,55
10-04-2025,April,22:34,Evening,BA,BA2697,London Heathrow Airport,LHR,London,O'Hare International Airport,ORD,Chicago,USA,North America,LONG,B787,Boeing 787,8,48,200,0,3,18
10-04-2025,April,22:48,Evening,BA,BA4358,London Heathrow Airport,LHR,London,Haneda Airport (Tokyo International Airport),HND,Tokyo,Japan,Asia,LONG,A350,Airbus 350,0,56,275,0,8,30
11-04-2025,April,14:07,Afternoon,BA,BA4644,London Heathrow Airport,LHR,London,Adolfo Suárez Madrid–Barajas Airport,MAD,Madrid,Spain,Europe,SHORT,A320,Airbus 320,0,1,179,1,8,30
11-04-2025,April,14:18,Afternoon,BA,BA9164,London Heathrow Airport,LHR,London,Josep Tarradellas Barcelona-El Part Airport,BCN,Barcelona,Spain,Europe,SHORT,A320,Airbus 320,0,13,167,0,8,30
11-04-2025,April,14:51,Afternoon,BA,BA3985,London Heathrow Airport,LHR,London,Dubai International Airport,DXB,Dubai,UAE,Middle East,LONG,B777,Boeing 777,0,32,300,0,23,72
11-04-2025,April,15:13,Afternoon,BA,BA7895,London Heathrow Airport,LHR,London,Munich Airport,MUC,Munich,Germany,Europe,SHORT,A320,Airbus 320,0,4,176,1,5,23
11-04-2025,April,15:39,Afternoon,BA,BA3305,London Heathrow Airport,LHR,London,Charles de Gaulle Airport,CDG,Paris,France,Europe,SHORT,A320,Airbus 320,0,0,180,2,6,24
11-04-2025,April,15:45,Afternoon,BA,BA4572,London Heathrow Airport,LHR,London,O'Hare International Airport,ORD,Chicago,USA,North America,LONG,B777,Boeing 777,8,49,178,0,15,52
11-04-2025,April,15:53,Afternoon,BA,BA7848,London Heathrow Airport,LHR,London,Munich Airport,MUC,Munich,Germany,Europe,SHORT,A320,Airbus 320,0,1,179,0,14,49
11-04-2025,April,16:19,Afternoon,BA,BA1252,London Heathrow Airport,LHR,London,Dubai International Airport,DXB,Dubai,UAE,Middle East,LONG,A380,Airbus 380,14,97,358,1,9,34
11-04-2025,April,16:32,Afternoon,BA,BA3812,London Heathrow Airport,LHR,London,Amsterdam Airport Schiphol,AMS,Amsterdam,Netherlands,Europe,SHORT,A320,Airbus 320,0,12,168,0,11,40
11-04-2025,April,16:49,Afternoon,BA,BA2573,London Heathrow Airport,LHR,London,Dubai International Airport,DXB,Dubai,UAE,Middle East,LONG,B777,Boeing 777,8,49,178,0,0,0
11-04-2025,April,16:55,Afternoon,BA,BA4114,London Heathrow Airport,LHR,London,Istanbul Airport,IST,Istanbul,Turkey,Europe,SHORT,A320,Airbus 320,0,9,171,0,9,33
11-04-2025,April,16:58,Afternoon,BA,BA9630,London Heathrow Airport,LHR,London,Zurich Airport,ZRH,Zurich,Switzerland,Europe,SHORT,A320,Airbus 320,0,12,168,1,0,8
11-04-2025,April,17:25,Afternoon,BA,BA2162,London Heathrow Airport,LHR,London,Istanbul Airport,IST,Istanbul,Turkey,Europe,SHORT,A320,Airbus 320,0,11,169,1,15,50
11-04-2025,April,17:30,Afternoon,BA,BA7237,London Heathrow Airport,LHR,London,Vienna International Airport,VIE,Vienna,Austria,Europe,SHORT,A320,Airbus 320,0,19,161,0,5,22
11-04-2025,April,19:24,Evening,BA,BA7320,London Heathrow Airport,LHR,London,Charles de Gaulle Airport,CDG,Paris,France,Europe,SHORT,A320,Airbus 320,0,0,180,2,3,17
11-04-2025,April,19:54,Evening,BA,BA9541,London Heathrow Airport,LHR,London,Frankfurt Airport,FRA,Frankfurt,Germany,Europe,SHORT,A320,Airbus 320,0,12,168,2,5,23
11-04-2025,April,20:17,Evening,BA,BA9893,London Heathrow Airport,LHR,London,Zurich Airport,ZRH,Zurich,Switzerland,Europe,SHORT,A320,Airbus 320,0,19,161,0,12,42
11-04-2025,April,20:35,Evening,BA,BA8045,London Heathrow Airport,LHR,London,Istanbul Airport,IST,Istanbul,Turkey,Europe,SHORT,A320,Airbus 320,0,14,166,0,6,24
11-04-2025,April,21:00,Evening,BA,BA1516,London Heathrow Airport,LHR,London,Vienna International Airport,VIE,Vienna,Austria,Europe,SHORT,A320,Airbus 320,0,8,172,0,16,55
11-04-2025,April,21:06,Evening,BA,BA4277,London Heathrow Airport,LHR,London,O'Hare International Airport,ORD,Chicago,USA,North America,LONG,B787,Boeing 787,8,42,166,1,0,3
11-04-2025,April,21:12,Evening,BA,BA4588,London Heathrow Airport,LHR,London,Frankfurt Airport,FRA,Frankfurt,Germany,Europe,SHORT,A320,Airbus 320,0,8,172,1,10,37
11-04-2025,April,21:15,Evening,BA,BA6422,London Heathrow Airport,LHR,London,O'Hare International Airport,ORD,Chicago,USA,North America,LONG,B787,Boeing 787,0,35,179,0,14,48
11-04-2025,April,21:21,Evening,BA,BA1323,London Heathrow Airport,LHR,London,Munich Airport,MUC,Munich,Germany,Europe,SHORT,A320,Airbus 320,0,12,168,0,3,17
11-04-2025,April,21:36,Evening,BA,BA6047,London Heathrow Airport,LHR,London,Frankfurt Airport,FRA,Frankfurt,Germany,Europe,SHORT,A320,Airbus 320,0,15,165,0,10,37
11-04-2025,April,22:17,Evening,BA,BA2744,London Heathrow Airport,LHR,London,Zurich Airport,ZRH,Zurich,Switzerland,Europe,SHORT,A320,Airbus 320,0,14,166,1,29,90
11-04-2025,April,22:29,Evening,BA,BA6401,London Heathrow Airport,LHR,London,Frankfurt Airport,FRA,Frankfurt,Germany,Europe,SHORT,A320,Airbus 320,0,9,171,0,4,19
11-04-2025,April,22:44,Evening,BA,BA4602,London Heathrow Airport,LHR,London,John F. Kennedy International Airport,JFK,New York City,USA,North America,LONG,A380,Airbus 380,14,97,358,0,15,50
11-04-2025,April,22:57,Evening,BA,BA4105,London Heathrow Airport,LHR,London,Munich Airport,MUC,Munich,Germany,Europe,SHORT,A320,Airbus 320,0,2,178,0,22,71
12-04-2025,April,14:16,Afternoon,BA,BA5229,London Heathrow Airport,LHR,London,Amsterdam Airport Schiphol,AMS,Amsterdam,Netherlands,Europe,SHORT,A320,Airbus 320,0,17,163,0,9,33
12-04-2025,April,14:28,Afternoon,BA,BA3353,London Heathrow Airport,LHR,London,Amsterdam Airport Schiphol,AMS,Amsterdam,Netherlands,Europe,SHORT,A320,Airbus 320,0,5,175,0,19,62
12-04-2025,April,15:29,Afternoon,BA,BA7213,London Heathrow Airport,LHR,London,Josep Tarradellas Barcelona-El Part Airport,BCN,Barcelona,Spain,Europe,SHORT,A320,Airbus 320,0,9,171,0,17,57
12-04-2025,April,17:12,Afternoon,BA,BA9550,London Heathrow Airport,LHR,London,Dubai International Airport,DXB,Dubai,UAE,Middle East,LONG,B777,Boeing 777,0,32,304,4,14,49
12-04-2025,April,17:17,Afternoon,BA,BA8447,London Heathrow Airport,LHR,London,Zurich Airport,ZRH,Zurich,Switzerland,Europe,SHORT,A320,Airbus 320,0,11,169,1,10,38
12-04-2025,April,18:43,Evening,BA,BA4323,London Heathrow Airport,LHR,London,Munich Airport,MUC,Munich,Germany,Europe,SHORT,A320,Airbus 320,0,10,170,0,4,20
